day,px,f8,carry
2025-07-25 00:00:00+00:00,117308.33,0.0001960550914122778,0.0007487493514619859
2025-07-26 00:00:00+00:00,118055.69,0.0002263336049212698,0.000528144108642262
2025-07-27 00:00:00+00:00,119537.96,0.00011781483255095867,0.00048178039359876357
2025-07-28 00:00:00+00:00,117863.68,0.0001868609944180109,0.00044337727323872923
2025-07-29 00:00:00+00:00,117826.88,8.049968473173253e-05,0.00021817771013838552
2025-07-30 00:00:00+00:00,117489.65,1.1711905450286043e-05,1.8680089508517105e-05
2025-07-31 00:00:00+00:00,116005.19,1.3667044250227053e-05,5.066261537281978e-05
2025-08-01 00:00:00+00:00,113081.41,1.8177833495563542e-06,-3.4449581954904945e-06
2025-08-02 00:00:00+00:00,112834.67,-7.484389221277446e-07,-3.4294297707896375e-06
2025-08-03 00:00:00+00:00,114322.93,-6.610830858156262e-05,-0.0001986674878350785
2025-08-04 00:00:00+00:00,115343.96,1.0094601901631377e-05,5.342773402648924e-05
2025-08-05 00:00:00+00:00,113950.73,7.560887119719481e-05,0.0002697324698373065
2025-08-06 00:00:00+00:00,115127.68,9.743413903474294e-05,0.00024288913081578473
2025-08-07 00:00:00+00:00,117609.25,7.562533913459121e-05,0.0002475616882846946
2025-08-08 00:00:00+00:00,116900.17,0.00016764864148439808,0.00048121343095540746
2025-08-09 00:00:00+00:00,116574.75,0.00011746550248237105,0.00045253453072592923
2025-08-10 00:00:00+00:00,119024.82,0.00021562891909153944,0.0005820677030378703
2025-08-11 00:00:00+00:00,118906.15,0.00017322123145407584,0.0005207965089266605
2025-08-12 00:00:00+00:00,120082.45,0.00014844038207804155,0.00046462238500783067
2025-08-13 00:00:00+00:00,123012.68,0.00016822699425121125,0.00046557882189299606
2025-08-14 00:00:00+00:00,118370.27,0.00013954294831384953,0.00039601909399583114
2025-08-15 00:00:00+00:00,117787.92,6.789152565180132e-05,0.00021106289300986672
2025-08-16 00:00:00+00:00,117547.28,3.6763044705546103e-06,-2.6687712158356446e-06
2025-08-17 00:00:00+00:00,118030.02,-1.5684370997924835e-06,-4.373418585288608e-06
2025-08-18 00:00:00+00:00,116458.51,1.2303147524017022e-06,3.3441919972652316e-06
2025-08-19 00:00:00+00:00,113156.66,5.03443663948804e-06,2.2040891207479555e-05
2025-08-20 00:00:00+00:00,114605.47,3.105402528940875e-05,0.0001363473684984473
2025-08-21 00:00:00+00:00,112471.45,8.974724257213938e-05,0.0002198028172452885
2025-08-22 00:00:00+00:00,116725.6,9.703356386715391e-05,0.00042238304150858533
2025-08-23 00:00:00+00:00,115271.8,0.00032963070774790756,0.000922325493726537
2025-08-24 00:00:00+00:00,113433.28,0.00014890753609374043,0.00043712271014513564
2025-08-25 00:00:00+00:00,110169.08,9.326584399512766e-05,0.00024654945262408474
2025-08-26 00:00:00+00:00,111919.31,3.581342970235591e-06,8.891633489450565e-06
2025-08-27 00:00:00+00:00,111429.41,7.936329782410501e-05,0.0002305679875105141
2025-08-28 00:00:00+00:00,112357.86,0.0001365589689946673,0.0004246262322262743
2025-08-29 00:00:00+00:00,108376.7,2.0227801899725467e-05,3.643894057906052e-05
2025-08-30 00:00:00+00:00,108538.77,-5.837146290326599e-06,-1.6819239401622888e-05
2025-08-31 00:00:00+00:00,108888.25,1.0787975842033422e-05,4.474602205956146e-05
